case_id,method,rank,pathway,matched_genes,score,specificity,match_mode,is_expected_hit
ER_stress_UPR,Pathway-only retrieval,3,Unfolded Protein Response (UPR),ATF6;EIF2AK3;ERN1,3.0,1.0,synonym,1
ER_stress_UPR,Pathway-only retrieval,4,PERK regulates gene expression,ATF6;EIF2AK3,2.0,0.85,synonym,1
ER_stress_UPR,Pathway-only retrieval,5,ALK mutants bind TKIs,EIF2AK3,1.0,1.0,synonym,0
ER_stress_UPR,Pathway-only retrieval,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,1.0,1.0,synonym,0
ER_stress_UPR,Pathway-only retrieval,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,1.0,1.0,synonym,1
ER_stress_UPR,Pathway-only retrieval,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,1.0,1.0,synonym,1
ER_stress_UPR,Pathway-only retrieval,9,Cellular response to chemical stress,EIF2AK3,1.0,0.85,synonym,0
ER_stress_UPR,Pathway-only retrieval,10,Disease,EIF2AK3,1.0,0.85,synonym,0
ER_stress_UPR,GraphRAG-Gene,1,Unfolded Protein Response (UPR),ATF6;EIF2AK3;ERN1,31.0,1.0,synonym,1
ER_stress_UPR,GraphRAG-Gene,2,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,30.7,0.7,synonym,0
ER_stress_UPR,GraphRAG-Gene,3,Cellular responses to stress,ATF6;EIF2AK3;ERN1,30.7,0.7,synonym,0
ER_stress_UPR,GraphRAG-Gene,4,PERK regulates gene expression,ATF6;EIF2AK3,20.85,0.85,synonym,1
ER_stress_UPR,GraphRAG-Gene,5,ALK mutants bind TKIs,EIF2AK3,11.0,1.0,synonym,0
ER_stress_UPR,GraphRAG-Gene,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,11.0,1.0,synonym,0
ER_stress_UPR,GraphRAG-Gene,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,11.0,1.0,synonym,1
ER_stress_UPR,GraphRAG-Gene,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,11.0,1.0,synonym,1
ER_stress_UPR,GraphRAG-Gene,9,IRE1alpha activates chaperones,ERN1,11.0,1.0,synonym,1
ER_stress_UPR,GraphRAG-Gene,10,KEAP1-NFE2L2 pathway,EIF2AK3,11.0,1.0,synonym,0
mTOR_signaling,Gene-only retrieval,1,Adaptive Immune System,MTOR;RICTOR,2.0,1.0,synonym,0
mTOR_signaling,Gene-only retrieval,2,Amino acids regulate mTORC1,MTOR;RPTOR,2.0,1.0,synonym,1
mTOR_signaling,Gene-only retrieval,3,Autophagy,MTOR;RPTOR,2.0,1.0,synonym,0
mTOR_signaling,Gene-only retrieval,4,CD28 co-stimulation,MTOR;RICTOR,2.0,1.0,synonym,0
mTOR_signaling,Gene-only retrieval,5,CD28 dependent PI3K/Akt signaling,MTOR;RICTOR,2.0,1.0,synonym,1
mTOR_signaling,Gene-only retrieval,6,Cellular response to heat stress,MTOR;RPTOR,2.0,0.85,synonym,0
mTOR_signaling,Gene-only retrieval,7,Cellular response to starvation,MTOR;RPTOR,2.0,0.85,synonym,0
mTOR_signaling,Gene-only retrieval,8,Cellular responses to stimuli,MTOR;RPTOR,2.0,0.7,synonym,0
mTOR_signaling,Gene-only retrieval,9,Cellular responses to stress,MTOR;RPTOR,2.0,0.7,synonym,0
mTOR_signaling,Gene-only retrieval,10,Constitutive Signaling by AKT1 E17K in Cancer,MTOR;RICTOR,2.0,1.0,synonym,1
mTOR_signaling,Pathway-only retrieval,1,Gene expression (Transcription),MTOR;RICTOR;RPTOR,3.0,0.7,synonym,0
mTOR_signaling,Pathway-only retrieval,2,Generic Transcription Pathway,MTOR;RICTOR;RPTOR,3.0,0.85,synonym,0
mTOR_signaling,Pathway-only retrieval,3,Intracellular signaling by second messengers,MTOR;RICTOR;RPTOR,3.0,1.0,synonym,0
mTOR_signaling,Pathway-only retrieval,4,PIP3 activates AKT signaling,MTOR;RICTOR;RPTOR,3.0,1.0,synonym,1
mTOR_signaling,Pathway-only retrieval,5,RNA Polymerase II Transcription,MTOR;RICTOR;RPTOR,3.0,0.85,synonym,0
mTOR_signaling,Pathway-only retrieval,6,Signal Transduction,MTOR;RICTOR;RPTOR,3.0,0.85,synonym,0
mTOR_signaling,Pathway-only retrieval,7,Transcriptional Regulation by TP53,MTOR;RICTOR;RPTOR,3.0,0.85,synonym,0
mTOR_signaling,Pathway-only retrieval,8,Adaptive Immune System,MTOR;RICTOR,2.0,1.0,synonym,0
mTOR_signaling,Pathway-only retrieval,9,Amino acids regulate mTORC1,MTOR;RPTOR,2.0,1.0,synonym,1
mTOR_signaling,Pathway-only retrieval,10,Autophagy,MTOR;RPTOR,2.0,1.0,synonym,0
mTOR_signaling,GraphRAG-Gene,1,Intracellular signaling by second messengers,MTOR;RICTOR;RPTOR,31.75,1.0,synonym,0
mTOR_signaling,GraphRAG-Gene,2,PIP3 activates AKT signaling,MTOR;RICTOR;RPTOR,31.75,1.0,synonym,1
mTOR_signaling,GraphRAG-Gene,3,Generic Transcription Pathway,MTOR;RICTOR;RPTOR,31.6,0.85,synonym,0
mTOR_signaling,GraphRAG-Gene,4,RNA Polymerase II Transcription,MTOR;RICTOR;RPTOR,31.6,0.85,synonym,0
mTOR_signaling,GraphRAG-Gene,5,Signal Transduction,MTOR;RICTOR;RPTOR,31.6,0.85,synonym,0
mTOR_signaling,GraphRAG-Gene,6,Transcriptional Regulation by TP53,MTOR;RICTOR;RPTOR,31.6,0.85,synonym,0
mTOR_signaling,GraphRAG-Gene,7,Gene expression (Transcription),MTOR;RICTOR;RPTOR,31.45,0.7,synonym,0
mTOR_signaling,GraphRAG-Gene,8,Adaptive Immune System,MTOR;RICTOR,21.25,1.0,synonym,0
mTOR_signaling,GraphRAG-Gene,9,Amino acids regulate mTORC1,MTOR;RPTOR,21.25,1.0,synonym,1
mTOR_signaling,GraphRAG-Gene,10,Autophagy,MTOR;RPTOR,21.25,1.0,synonym,0
VEGF_signaling,Gene-only retrieval,1,Disease,KDR;VEGFA,2.0,0.85,synonym,0
VEGF_signaling,Gene-only retrieval,2,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,2.0,1.0,synonym,1
VEGF_signaling,Gene-only retrieval,3,Signal Transduction,FLT1;KDR,2.0,0.85,synonym,0
VEGF_signaling,Gene-only retrieval,4,Signaling by Receptor Tyrosine Kinases,FLT1;KDR,2.0,1.0,synonym,1
VEGF_signaling,Gene-only retrieval,5,Signaling by VEGF,FLT1;KDR,2.0,1.0,synonym,1
VEGF_signaling,Gene-only retrieval,6,Cellular response to hypoxia,VEGFA,1.0,0.85,synonym,0
VEGF_signaling,Gene-only retrieval,7,Cellular responses to stimuli,VEGFA,1.0,0.7,synonym,0
VEGF_signaling,Gene-only retrieval,8,Cellular responses to stress,VEGFA,1.0,0.7,synonym,0
VEGF_signaling,Gene-only retrieval,9,Cytokine Signaling in Immune system,VEGFA,1.0,1.0,synonym,0
VEGF_signaling,Gene-only retrieval,10,Diseases of signal transduction by growth factor receptors and second messengers,KDR,1.0,0.55,synonym,0
VEGF_signaling,Pathway-only retrieval,1,Signal Transduction,FLT1;KDR;VEGFA,3.0,0.85,synonym,0
VEGF_signaling,Pathway-only retrieval,2,Signaling by Receptor Tyrosine Kinases,FLT1;KDR;VEGFA,3.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,3,Signaling by VEGF,FLT1;KDR;VEGFA,3.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,4,VEGF binds to VEGFR leading to receptor dimerization,FLT1;KDR;VEGFA,3.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,5,VEGF ligand-receptor interactions,FLT1;KDR;VEGFA,3.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,6,Disease,KDR;VEGFA,2.0,0.85,synonym,0
VEGF_signaling,Pathway-only retrieval,7,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,2.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,8,VEGFA-VEGFR2 Pathway,KDR;VEGFA,2.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,9,VEGFR2 mediated cell proliferation,KDR;VEGFA,2.0,1.0,synonym,1
VEGF_signaling,Pathway-only retrieval,10,Cellular response to hypoxia,VEGFA,1.0,0.85,synonym,0
VEGF_signaling,GraphRAG-Gene,1,Signaling by Receptor Tyrosine Kinases,FLT1;KDR;VEGFA,31.75,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,2,Signaling by VEGF,FLT1;KDR;VEGFA,31.75,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,3,VEGF binds to VEGFR leading to receptor dimerization,FLT1;KDR;VEGFA,31.75,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,4,VEGF ligand-receptor interactions,FLT1;KDR;VEGFA,31.75,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,5,Signal Transduction,FLT1;KDR;VEGFA,31.6,0.85,synonym,0
VEGF_signaling,GraphRAG-Gene,6,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,21.25,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,7,VEGFA-VEGFR2 Pathway,KDR;VEGFA,21.25,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,8,VEGFR2 mediated cell proliferation,KDR;VEGFA,21.25,1.0,synonym,1
VEGF_signaling,GraphRAG-Gene,9,Disease,KDR;VEGFA,21.1,0.85,synonym,0
VEGF_signaling,GraphRAG-Gene,10,Cytokine Signaling in Immune system,VEGFA,11.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,2,Axon guidance,ITGA5;ITGB1,2.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,3,Cytokine Signaling in Immune system,FN1;ITGB1,2.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,4,Developmental Biology,ITGA5;ITGB1,2.0,0.85,synonym,0
Integrin_signaling,Gene-only retrieval,5,Elastic fibre formation,FN1;ITGA5,2.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,6,Extracellular matrix organization,FN1;ITGA5,2.0,1.0,synonym,1
Integrin_signaling,Gene-only retrieval,7,Fibronectin matrix formation,FN1;ITGA5,2.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,8,Immune System,FN1;ITGB1,2.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,9,Adaptive Immune System,ITGB1,1.0,1.0,synonym,0
Integrin_signaling,Gene-only retrieval,10,ALK mutants bind TKIs,FN1,1.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,2,Elastic fibre formation,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,3,Extracellular matrix organization,FN1;ITGA5;ITGB1,3.0,1.0,synonym,1
Integrin_signaling,Pathway-only retrieval,4,Fibronectin matrix formation,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,5,G alpha (s) signalling events,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,6,GPCR downstream signalling,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,7,GPER1 signaling,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,8,Hemostasis,FN1;ITGA5;ITGB1,3.0,1.0,synonym,0
Integrin_signaling,Pathway-only retrieval,9,Integrin cell surface interactions,FN1;ITGA5;ITGB1,3.0,1.0,synonym,1
Integrin_signaling,Pathway-only retrieval,10,Signal Transduction,FN1;ITGA5;ITGB1,3.0,0.85,synonym,0
Integrin_signaling,GraphRAG-Gene,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,2,Elastic fibre formation,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,3,Extracellular matrix organization,FN1;ITGA5;ITGB1,31.75,1.0,synonym,1
Integrin_signaling,GraphRAG-Gene,4,Fibronectin matrix formation,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,5,G alpha (s) signalling events,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,6,GPCR downstream signalling,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,7,GPER1 signaling,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,8,Hemostasis,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
Integrin_signaling,GraphRAG-Gene,9,Integrin cell surface interactions,FN1;ITGA5;ITGB1,31.75,1.0,synonym,1
Integrin_signaling,GraphRAG-Gene,10,Signaling by GPCR,FN1;ITGA5;ITGB1,31.75,1.0,synonym,0
ECM_organization,Gene-only retrieval,1,Collagen degradation,COL1A1;COL1A2;MMP2,3.0,1.0,synonym,1
ECM_organization,Gene-only retrieval,2,Immune System,COL1A1;COL1A2;MMP2,3.0,1.0,synonym,0
ECM_organization,Gene-only retrieval,3,Adaptive Immune System,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Gene-only retrieval,4,Anchoring fibril formation,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Gene-only retrieval,5,Assembly of collagen fibrils and other multimeric structures,COL1A1;COL1A2,2.0,1.0,synonym,1
ECM_organization,Gene-only retrieval,6,Binding and Uptake of Ligands by Scavenger Receptors,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Gene-only retrieval,7,Cell surface interactions at the vascular wall,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Gene-only retrieval,8,Collagen biosynthesis and modifying enzymes,COL1A1;COL1A2,2.0,1.0,synonym,1
ECM_organization,Gene-only retrieval,9,Collagen chain trimerization,COL1A1;COL1A2,2.0,1.0,synonym,1
ECM_organization,Gene-only retrieval,10,Collagen formation,COL1A1;COL1A2,2.0,1.0,synonym,1
ECM_organization,Pathway-only retrieval,1,Collagen degradation,COL1A1;COL1A2;MMP2,3.0,1.0,synonym,1
ECM_organization,Pathway-only retrieval,2,Degradation of the extracellular matrix,COL1A1;COL1A2;MMP2,3.0,1.0,synonym,1
ECM_organization,Pathway-only retrieval,3,Extracellular matrix organization,COL1A1;COL1A2;MMP2,3.0,1.0,synonym,1
ECM_organization,Pathway-only retrieval,4,Immune System,COL1A1;COL1A2;MMP2,3.0,1.0,synonym,0
ECM_organization,Pathway-only retrieval,5,Signal Transduction,COL1A1;COL1A2;MMP2,3.0,0.85,synonym,0
ECM_organization,Pathway-only retrieval,6,Adaptive Immune System,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Pathway-only retrieval,7,Anchoring fibril formation,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Pathway-only retrieval,8,Assembly of collagen fibrils and other multimeric structures,COL1A1;COL1A2,2.0,1.0,synonym,1
ECM_organization,Pathway-only retrieval,9,Binding and Uptake of Ligands by Scavenger Receptors,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,Pathway-only retrieval,10,Cell surface interactions at the vascular wall,COL1A1;COL1A2,2.0,1.0,synonym,0
ECM_organization,GraphRAG-Gene,1,Collagen degradation,COL1A1;COL1A2;MMP2,31.5,1.0,synonym,1
ECM_organization,GraphRAG-Gene,2,Degradation of the extracellular matrix,COL1A1;COL1A2;MMP2,31.5,1.0,synonym,1
ECM_organization,GraphRAG-Gene,3,Extracellular matrix organization,COL1A1;COL1A2;MMP2,31.5,1.0,synonym,1
ECM_organization,GraphRAG-Gene,4,Immune System,COL1A1;COL1A2;MMP2,31.5,1.0,synonym,0
ECM_organization,GraphRAG-Gene,5,Signal Transduction,COL1A1;COL1A2;MMP2,31.35,0.85,synonym,0
ECM_organization,GraphRAG-Gene,6,Adaptive Immune System,COL1A1;COL1A2,21.25,1.0,synonym,0
ECM_organization,GraphRAG-Gene,7,Anchoring fibril formation,COL1A1;COL1A2,21.25,1.0,synonym,0
ECM_organization,GraphRAG-Gene,8,Assembly of collagen fibrils and other multimeric structures,COL1A1;COL1A2,21.25,1.0,synonym,1
ECM_organization,GraphRAG-Gene,9,Binding and Uptake of Ligands by Scavenger Receptors,COL1A1;COL1A2,21.25,1.0,synonym,0
ECM_organization,GraphRAG-Gene,10,Cell surface interactions at the vascular wall,COL1A1;COL1A2,21.25,1.0,synonym,0
Chromatin_modification,Gene-only retrieval,1,Activation of anterior HOX genes in hindbrain development during early embryogenesis,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Gene-only retrieval,2,Activation of HOX genes during differentiation,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Gene-only retrieval,3,Cellular responses to stimuli,EED;EZH2;SUZ12,3.0,0.7,synonym,0
Chromatin_modification,Gene-only retrieval,4,Cellular responses to stress,EED;EZH2;SUZ12,3.0,0.7,synonym,0
Chromatin_modification,Gene-only retrieval,5,Cellular Senescence,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Gene-only retrieval,6,Chromatin modifying enzymes,EED;EZH2;SUZ12,3.0,1.0,synonym,1
Chromatin_modification,Gene-only retrieval,7,Chromatin organization,EED;EZH2;SUZ12,3.0,1.0,synonym,1
Chromatin_modification,Gene-only retrieval,8,Defective pyroptosis,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Gene-only retrieval,9,Developmental Biology,EED;EZH2;SUZ12,3.0,0.85,synonym,0
Chromatin_modification,Gene-only retrieval,10,Disease,EED;EZH2;SUZ12,3.0,0.85,synonym,0
Chromatin_modification,Pathway-only retrieval,1,Activation of anterior HOX genes in hindbrain development during early embryogenesis,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Pathway-only retrieval,2,Activation of HOX genes during differentiation,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Pathway-only retrieval,3,Cellular responses to stimuli,EED;EZH2;SUZ12,3.0,0.7,synonym,0
Chromatin_modification,Pathway-only retrieval,4,Cellular responses to stress,EED;EZH2;SUZ12,3.0,0.7,synonym,0
Chromatin_modification,Pathway-only retrieval,5,Cellular Senescence,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Pathway-only retrieval,6,Chromatin modifying enzymes,EED;EZH2;SUZ12,3.0,1.0,synonym,1
Chromatin_modification,Pathway-only retrieval,7,Chromatin organization,EED;EZH2;SUZ12,3.0,1.0,synonym,1
Chromatin_modification,Pathway-only retrieval,8,Defective pyroptosis,EED;EZH2;SUZ12,3.0,1.0,synonym,0
Chromatin_modification,Pathway-only retrieval,9,Developmental Biology,EED;EZH2;SUZ12,3.0,0.85,synonym,0
Chromatin_modification,Pathway-only retrieval,10,Disease,EED;EZH2;SUZ12,3.0,0.85,synonym,0
Chromatin_modification,GraphRAG-Gene,1,Activation of anterior HOX genes in hindbrain development during early embryogenesis,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,2,Activation of HOX genes during differentiation,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,3,Cellular Senescence,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,4,Chromatin modifying enzymes,EED;EZH2;SUZ12,31.75,1.0,synonym,1
Chromatin_modification,GraphRAG-Gene,5,Chromatin organization,EED;EZH2;SUZ12,31.75,1.0,synonym,1
Chromatin_modification,GraphRAG-Gene,6,Defective pyroptosis,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,7,HCMV Early Events,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,8,HCMV Infection,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,9,Intracellular signaling by second messengers,EED;EZH2;SUZ12,31.75,1.0,synonym,0
Chromatin_modification,GraphRAG-Gene,10,Oxidative Stress Induced Senescence,EED;EZH2;SUZ12,31.75,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,1,Abortive elongation of HIV-1 transcript in the absence of Tat,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,2,Activation of anterior HOX genes in hindbrain development during early embryogenesis,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,3,Activation of HOX genes during differentiation,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,4,Cell Cycle,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,5,Chromosome Maintenance,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,6,Developmental Biology,POLR2A;POLR2B;POLR2C,3.0,0.85,synonym,0
RNA_polymerase_II,Gene-only retrieval,7,Disease,POLR2A;POLR2B;POLR2C,3.0,0.85,synonym,0
RNA_polymerase_II,Gene-only retrieval,8,Diseases of signal transduction by growth factor receptors and second messengers,POLR2A;POLR2B;POLR2C,3.0,0.55,synonym,0
RNA_polymerase_II,Gene-only retrieval,9,DNA Repair,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Gene-only retrieval,10,Dual incision in TC-NER,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,1,Abortive elongation of HIV-1 transcript in the absence of Tat,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,2,Activation of anterior HOX genes in hindbrain development during early embryogenesis,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,3,Activation of HOX genes during differentiation,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,4,Cell Cycle,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,5,Chromosome Maintenance,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,6,Developmental Biology,POLR2A;POLR2B;POLR2C,3.0,0.85,synonym,0
RNA_polymerase_II,Pathway-only retrieval,7,Disease,POLR2A;POLR2B;POLR2C,3.0,0.85,synonym,0
RNA_polymerase_II,Pathway-only retrieval,8,Diseases of signal transduction by growth factor receptors and second messengers,POLR2A;POLR2B;POLR2C,3.0,0.55,synonym,0
RNA_polymerase_II,Pathway-only retrieval,9,DNA Repair,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,Pathway-only retrieval,10,Dual incision in TC-NER,POLR2A;POLR2B;POLR2C,3.0,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,1,Abortive elongation of HIV-1 transcript in the absence of Tat,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,2,Activation of anterior HOX genes in hindbrain development during early embryogenesis,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,3,Activation of HOX genes during differentiation,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,4,Cell Cycle,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,5,Chromosome Maintenance,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,6,DNA Repair,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,7,Dual incision in TC-NER,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,8,ESR-mediated signaling,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,9,FGFR2 alternative splicing,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
RNA_polymerase_II,GraphRAG-Gene,10,FGFR2 mutant receptor activation,POLR2A;POLR2B;POLR2C,31.75,1.0,synonym,0
Translation_initiation,Gene-only retrieval,1,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Gene-only retrieval,2,Antiviral mechanism by IFN-stimulated genes,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Gene-only retrieval,3,Cap-dependent Translation Initiation,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,1
Translation_initiation,Gene-only retrieval,4,Cytokine Signaling in Immune system,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Gene-only retrieval,5,Eukaryotic Translation Initiation,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,1
Translation_initiation,Gene-only retrieval,6,Immune System,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Gene-only retrieval,7,Translation,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,1
Translation_initiation,Gene-only retrieval,8,Deadenylation of mRNA,EIF4E;EIF4G1,2.0,1.0,synonym,0
Translation_initiation,Gene-only retrieval,9,Deadenylation-dependent mRNA decay,EIF4E;EIF4G1,2.0,1.0,synonym,0
Translation_initiation,Gene-only retrieval,10,Developmental Biology,EIF4E;EIF4G1,2.0,0.85,synonym,0
Translation_initiation,Pathway-only retrieval,1,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Pathway-only retrieval,2,Antiviral mechanism by IFN-stimulated genes,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Pathway-only retrieval,3,Cap-dependent Translation Initiation,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,1
Translation_initiation,Pathway-only retrieval,4,Cytokine Signaling in Immune system,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Pathway-only retrieval,5,Eukaryotic Translation Initiation,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,1
Translation_initiation,Pathway-only retrieval,6,GTP hydrolysis and joining of the 60S ribosomal subunit,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Pathway-only retrieval,7,Immune System,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Pathway-only retrieval,8,Interferon Signaling,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,0
Translation_initiation,Pathway-only retrieval,9,L13a-mediated translational silencing of Ceruloplasmin expression,EIF2S1;EIF4E;EIF4G1,3.0,1.0,synonym,1
Translation_initiation,Pathway-only retrieval,10,Metabolism of proteins,EIF2S1;EIF4E;EIF4G1,3.0,0.85,synonym,0
Translation_initiation,GraphRAG-Gene,1,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
Translation_initiation,GraphRAG-Gene,2,Antiviral mechanism by IFN-stimulated genes,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
