case_id,method,rank,pathway,matched_genes,score,specificity,direct_relation_bonus,match_mode,is_expected_hit
Toll_like_receptor_signaling,Overlap count only,5,Innate Immune System,IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,Overlap count only,6,IRAK4 deficiency (TLR2/4),IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,Overlap count only,7,MyD88 dependent cascade initiated on endosome,IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,Overlap count only,8,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,Overlap count only,9,Toll Like Receptor 2 (TLR2) Cascade,IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,Overlap count only,10,Toll Like Receptor 4 (TLR4) Cascade,IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,1
Complement_cascade,GraphRAG-Gene full,1,Activation of C3 and C5,C3;C5;CFB,31.75,1.0,0.75,synonym,0
Complement_cascade,GraphRAG-Gene full,2,Complement cascade,C3;C5;CFB,31.75,1.0,0.75,synonym,1
Complement_cascade,GraphRAG-Gene full,3,Immune System,C3;C5;CFB,31.75,1.0,0.75,synonym,1
Complement_cascade,GraphRAG-Gene full,4,Innate Immune System,C3;C5;CFB,31.75,1.0,0.75,synonym,1
Complement_cascade,GraphRAG-Gene full,5,Regulation of Complement cascade,C3;C5;CFB,31.75,1.0,0.75,synonym,1
Complement_cascade,GraphRAG-Gene full,6,Alternative complement activation,C3;CFB,21.25,1.0,0.25,synonym,1
Complement_cascade,GraphRAG-Gene full,7,Class A/1 (Rhodopsin-like receptors),C3;C5,21.25,1.0,0.25,synonym,0
Complement_cascade,GraphRAG-Gene full,8,G alpha (i) signalling events,C3;C5,21.25,1.0,0.25,synonym,0
Complement_cascade,GraphRAG-Gene full,9,GPCR downstream signalling,C3;C5,21.25,1.0,0.25,synonym,0
Complement_cascade,GraphRAG-Gene full,10,GPCR ligand binding,C3;C5,21.25,1.0,0.25,synonym,0
Complement_cascade,No direct-relation bonus,1,Activation of C3 and C5,C3;C5;CFB,31.0,1.0,0.0,synonym,0
Complement_cascade,No direct-relation bonus,2,Complement cascade,C3;C5;CFB,31.0,1.0,0.0,synonym,1
Complement_cascade,No direct-relation bonus,3,Immune System,C3;C5;CFB,31.0,1.0,0.0,synonym,1
Complement_cascade,No direct-relation bonus,4,Innate Immune System,C3;C5;CFB,31.0,1.0,0.0,synonym,1
Complement_cascade,No direct-relation bonus,5,Regulation of Complement cascade,C3;C5;CFB,31.0,1.0,0.0,synonym,1
Complement_cascade,No direct-relation bonus,6,Alternative complement activation,C3;CFB,21.0,1.0,0.0,synonym,1
Complement_cascade,No direct-relation bonus,7,Class A/1 (Rhodopsin-like receptors),C3;C5,21.0,1.0,0.0,synonym,0
Complement_cascade,No direct-relation bonus,8,G alpha (i) signalling events,C3;C5,21.0,1.0,0.0,synonym,0
Complement_cascade,No direct-relation bonus,9,GPCR downstream signalling,C3;C5,21.0,1.0,0.0,synonym,0
Complement_cascade,No direct-relation bonus,10,GPCR ligand binding,C3;C5,21.0,1.0,0.0,synonym,0
Complement_cascade,No specificity weighting,1,Activation of C3 and C5,C3;C5;CFB,30.75,1.0,0.75,synonym,0
Complement_cascade,No specificity weighting,2,Complement cascade,C3;C5;CFB,30.75,1.0,0.75,synonym,1
Complement_cascade,No specificity weighting,3,Immune System,C3;C5;CFB,30.75,1.0,0.75,synonym,1
Complement_cascade,No specificity weighting,4,Innate Immune System,C3;C5;CFB,30.75,1.0,0.75,synonym,1
Complement_cascade,No specificity weighting,5,Regulation of Complement cascade,C3;C5;CFB,30.75,1.0,0.75,synonym,1
Complement_cascade,No specificity weighting,6,Alternative complement activation,C3;CFB,20.25,1.0,0.25,synonym,1
Complement_cascade,No specificity weighting,7,Class A/1 (Rhodopsin-like receptors),C3;C5,20.25,1.0,0.25,synonym,0
Complement_cascade,No specificity weighting,8,G alpha (i) signalling events,C3;C5,20.25,1.0,0.25,synonym,0
Complement_cascade,No specificity weighting,9,GPCR downstream signalling,C3;C5,20.25,1.0,0.25,synonym,0
Complement_cascade,No specificity weighting,10,GPCR ligand binding,C3;C5,20.25,1.0,0.25,synonym,0
Complement_cascade,Overlap count only,1,Activation of C3 and C5,C3;C5;CFB,3.0,1.0,0.0,synonym,0
Complement_cascade,Overlap count only,2,Complement cascade,C3;C5;CFB,3.0,1.0,0.0,synonym,1
Complement_cascade,Overlap count only,3,Immune System,C3;C5;CFB,3.0,1.0,0.0,synonym,1
Complement_cascade,Overlap count only,4,Innate Immune System,C3;C5;CFB,3.0,1.0,0.0,synonym,1
Complement_cascade,Overlap count only,5,Regulation of Complement cascade,C3;C5;CFB,3.0,1.0,0.0,synonym,1
Complement_cascade,Overlap count only,6,Alternative complement activation,C3;CFB,2.0,1.0,0.0,synonym,1
Complement_cascade,Overlap count only,7,Class A/1 (Rhodopsin-like receptors),C3;C5,2.0,1.0,0.0,synonym,0
Complement_cascade,Overlap count only,8,G alpha (i) signalling events,C3;C5,2.0,1.0,0.0,synonym,0
Complement_cascade,Overlap count only,9,GPCR downstream signalling,C3;C5,2.0,1.0,0.0,synonym,0
Complement_cascade,Overlap count only,10,GPCR ligand binding,C3;C5,2.0,1.0,0.0,synonym,0
Coagulation_cascade,GraphRAG-Gene full,1,Formation of Fibrin Clot (Clotting Cascade),F10;F2;F5,31.75,1.0,0.75,synonym,0
Coagulation_cascade,GraphRAG-Gene full,2,Hemostasis,F10;F2;F5,31.75,1.0,0.75,synonym,1
Coagulation_cascade,GraphRAG-Gene full,3,Post-translational protein modification,F10;F2;F5,31.75,1.0,0.75,synonym,0
Coagulation_cascade,GraphRAG-Gene full,4,Common Pathway of Fibrin Clot Formation,F10;F2;F5,31.65,0.9,0.75,synonym,0
Coagulation_cascade,GraphRAG-Gene full,5,Metabolism of proteins,F10;F2;F5,31.6,0.85,0.75,synonym,0
Coagulation_cascade,GraphRAG-Gene full,6,Defective factor VIII causes hemophilia A,F10;F2,21.25,1.0,0.25,synonym,0
Coagulation_cascade,GraphRAG-Gene full,7,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,21.25,1.0,0.25,synonym,0
Coagulation_cascade,GraphRAG-Gene full,8,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",F10;F2,21.25,1.0,0.25,synonym,0
Coagulation_cascade,GraphRAG-Gene full,9,Gamma-carboxylation of protein precursors,F10;F2,21.25,1.0,0.25,synonym,0
Coagulation_cascade,GraphRAG-Gene full,10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",F10;F2,21.25,1.0,0.25,synonym,0
Coagulation_cascade,No direct-relation bonus,1,Formation of Fibrin Clot (Clotting Cascade),F10;F2;F5,31.0,1.0,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,2,Hemostasis,F10;F2;F5,31.0,1.0,0.0,synonym,1
Coagulation_cascade,No direct-relation bonus,3,Post-translational protein modification,F10;F2;F5,31.0,1.0,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,4,Common Pathway of Fibrin Clot Formation,F10;F2;F5,30.9,0.9,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,5,Metabolism of proteins,F10;F2;F5,30.85,0.85,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,6,Defective factor VIII causes hemophilia A,F10;F2,21.0,1.0,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,7,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,21.0,1.0,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,8,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",F10;F2,21.0,1.0,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,9,Gamma-carboxylation of protein precursors,F10;F2,21.0,1.0,0.0,synonym,0
Coagulation_cascade,No direct-relation bonus,10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",F10;F2,21.0,1.0,0.0,synonym,0
Coagulation_cascade,No specificity weighting,1,Common Pathway of Fibrin Clot Formation,F10;F2;F5,30.75,0.9,0.75,synonym,0
Coagulation_cascade,No specificity weighting,2,Formation of Fibrin Clot (Clotting Cascade),F10;F2;F5,30.75,1.0,0.75,synonym,0
Coagulation_cascade,No specificity weighting,3,Hemostasis,F10;F2;F5,30.75,1.0,0.75,synonym,1
Coagulation_cascade,No specificity weighting,4,Metabolism of proteins,F10;F2;F5,30.75,0.85,0.75,synonym,0
Coagulation_cascade,No specificity weighting,5,Post-translational protein modification,F10;F2;F5,30.75,1.0,0.75,synonym,0
Coagulation_cascade,No specificity weighting,6,Defective factor VIII causes hemophilia A,F10;F2,20.25,1.0,0.25,synonym,0
Coagulation_cascade,No specificity weighting,7,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,20.25,1.0,0.25,synonym,0
Coagulation_cascade,No specificity weighting,8,Disease,F10;F2,20.25,0.85,0.25,synonym,0
Coagulation_cascade,No specificity weighting,9,Diseases of hemostasis,F10;F2,20.25,0.7,0.25,synonym,1
Coagulation_cascade,No specificity weighting,10,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",F10;F2,20.25,1.0,0.25,synonym,0
Coagulation_cascade,Overlap count only,1,Common Pathway of Fibrin Clot Formation,F10;F2;F5,3.0,0.9,0.0,synonym,0
Coagulation_cascade,Overlap count only,2,Formation of Fibrin Clot (Clotting Cascade),F10;F2;F5,3.0,1.0,0.0,synonym,0
Coagulation_cascade,Overlap count only,3,Hemostasis,F10;F2;F5,3.0,1.0,0.0,synonym,1
Coagulation_cascade,Overlap count only,4,Metabolism of proteins,F10;F2;F5,3.0,0.85,0.0,synonym,0
Coagulation_cascade,Overlap count only,5,Post-translational protein modification,F10;F2;F5,3.0,1.0,0.0,synonym,0
Coagulation_cascade,Overlap count only,6,Defective factor VIII causes hemophilia A,F10;F2,2.0,1.0,0.0,synonym,0
Coagulation_cascade,Overlap count only,7,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,2.0,1.0,0.0,synonym,0
Coagulation_cascade,Overlap count only,8,Disease,F10;F2,2.0,0.85,0.0,synonym,0
Coagulation_cascade,Overlap count only,9,Diseases of hemostasis,F10;F2,2.0,0.7,0.0,synonym,1
Coagulation_cascade,Overlap count only,10,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",F10;F2,2.0,1.0,0.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,1,LDL clearance,APOB;LDLR;PCSK9,31.5,1.0,0.5,synonym,1
Cholesterol_metabolism,GraphRAG-Gene full,2,"Plasma lipoprotein assembly, remodeling, and clearance",APOB;LDLR;PCSK9,31.5,1.0,0.5,synonym,1
Cholesterol_metabolism,GraphRAG-Gene full,3,Plasma lipoprotein clearance,APOB;LDLR;PCSK9,31.5,1.0,0.5,synonym,1
Cholesterol_metabolism,GraphRAG-Gene full,4,Transport of small molecules,APOB;LDLR;PCSK9,31.5,1.0,0.5,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,5,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,21.25,1.0,0.25,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,6,Chylomicron clearance,APOB;LDLR,21.25,1.0,0.25,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,7,Clathrin-mediated endocytosis,APOB;LDLR,21.25,1.0,0.25,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,8,Membrane Trafficking,APOB;LDLR,21.25,1.0,0.25,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,9,Sensory Perception,APOB;LDLR,21.25,1.0,0.25,synonym,0
Cholesterol_metabolism,GraphRAG-Gene full,10,Vesicle-mediated transport,APOB;LDLR,21.25,1.0,0.25,synonym,0
Cholesterol_metabolism,No direct-relation bonus,1,LDL clearance,APOB;LDLR;PCSK9,31.0,1.0,0.0,synonym,1
Cholesterol_metabolism,No direct-relation bonus,2,"Plasma lipoprotein assembly, remodeling, and clearance",APOB;LDLR;PCSK9,31.0,1.0,0.0,synonym,1
Cholesterol_metabolism,No direct-relation bonus,3,Plasma lipoprotein clearance,APOB;LDLR;PCSK9,31.0,1.0,0.0,synonym,1
Cholesterol_metabolism,No direct-relation bonus,4,Transport of small molecules,APOB;LDLR;PCSK9,31.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No direct-relation bonus,5,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,21.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No direct-relation bonus,6,Chylomicron clearance,APOB;LDLR,21.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No direct-relation bonus,7,Clathrin-mediated endocytosis,APOB;LDLR,21.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No direct-relation bonus,8,Membrane Trafficking,APOB;LDLR,21.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No direct-relation bonus,9,Post-translational protein modification,APOB;PCSK9,21.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No direct-relation bonus,10,Post-translational protein phosphorylation,APOB;PCSK9,21.0,1.0,0.0,synonym,0
Cholesterol_metabolism,No specificity weighting,1,LDL clearance,APOB;LDLR;PCSK9,30.5,1.0,0.5,synonym,1
Cholesterol_metabolism,No specificity weighting,2,"Plasma lipoprotein assembly, remodeling, and clearance",APOB;LDLR;PCSK9,30.5,1.0,0.5,synonym,1
Cholesterol_metabolism,No specificity weighting,3,Plasma lipoprotein clearance,APOB;LDLR;PCSK9,30.5,1.0,0.5,synonym,1
Cholesterol_metabolism,No specificity weighting,4,Transport of small molecules,APOB;LDLR;PCSK9,30.5,1.0,0.5,synonym,0
Cholesterol_metabolism,No specificity weighting,5,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,20.25,1.0,0.25,synonym,0
Cholesterol_metabolism,No specificity weighting,6,Chylomicron clearance,APOB;LDLR,20.25,1.0,0.25,synonym,0
Cholesterol_metabolism,No specificity weighting,7,Clathrin-mediated endocytosis,APOB;LDLR,20.25,1.0,0.25,synonym,0
Cholesterol_metabolism,No specificity weighting,8,Membrane Trafficking,APOB;LDLR,20.25,1.0,0.25,synonym,0
Cholesterol_metabolism,No specificity weighting,9,Metabolism,APOB;LDLR,20.25,0.85,0.25,synonym,0
Cholesterol_metabolism,No specificity weighting,10,Metabolism of fat-soluble vitamins,APOB;LDLR,20.25,0.85,0.25,synonym,0
Cholesterol_metabolism,Overlap count only,1,LDL clearance,APOB;LDLR;PCSK9,3.0,1.0,0.0,synonym,1
Cholesterol_metabolism,Overlap count only,2,"Plasma lipoprotein assembly, remodeling, and clearance",APOB;LDLR;PCSK9,3.0,1.0,0.0,synonym,1
Cholesterol_metabolism,Overlap count only,3,Plasma lipoprotein clearance,APOB;LDLR;PCSK9,3.0,1.0,0.0,synonym,1
Cholesterol_metabolism,Overlap count only,4,Transport of small molecules,APOB;LDLR;PCSK9,3.0,1.0,0.0,synonym,0
Cholesterol_metabolism,Overlap count only,5,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,2.0,1.0,0.0,synonym,0
Cholesterol_metabolism,Overlap count only,6,Chylomicron clearance,APOB;LDLR,2.0,1.0,0.0,synonym,0
Cholesterol_metabolism,Overlap count only,7,Clathrin-mediated endocytosis,APOB;LDLR,2.0,1.0,0.0,synonym,0
Cholesterol_metabolism,Overlap count only,8,Membrane Trafficking,APOB;LDLR,2.0,1.0,0.0,synonym,0
Cholesterol_metabolism,Overlap count only,9,Metabolism,APOB;LDLR,2.0,0.85,0.0,synonym,0
Cholesterol_metabolism,Overlap count only,10,Metabolism of fat-soluble vitamins,APOB;LDLR,2.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,1,Fatty acid metabolism,ACACA;CPT1A;FASN,31.1,0.85,0.25,synonym,1
Fatty_acid_metabolism,GraphRAG-Gene full,2,Metabolism,ACACA;CPT1A;FASN,31.1,0.85,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,3,Metabolism of lipids,ACACA;CPT1A;FASN,31.1,0.85,0.25,synonym,1
Fatty_acid_metabolism,GraphRAG-Gene full,4,Fatty acyl-CoA biosynthesis,ACACA;FASN,21.25,1.0,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,5,Regulation of cholesterol biosynthesis by SREBP (SREBF),ACACA;FASN,21.25,1.0,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,6,Activation of gene expression by SREBF (SREBP),ACACA;FASN,21.1,0.85,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,7,ChREBP activates metabolic gene expression,ACACA;FASN,21.1,0.85,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,8,Integration of energy metabolism,ACACA;FASN,21.1,0.85,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,9,Metabolism of steroids,ACACA;FASN,21.1,0.85,0.25,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene full,10,Metabolism of vitamins and cofactors,ACACA;FASN,21.1,0.85,0.25,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,1,Fatty acid metabolism,ACACA;CPT1A;FASN,30.85,0.85,0.0,synonym,1
Fatty_acid_metabolism,No direct-relation bonus,2,Metabolism,ACACA;CPT1A;FASN,30.85,0.85,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,3,Metabolism of lipids,ACACA;CPT1A;FASN,30.85,0.85,0.0,synonym,1
Fatty_acid_metabolism,No direct-relation bonus,4,Fatty acyl-CoA biosynthesis,ACACA;FASN,21.0,1.0,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,5,Regulation of cholesterol biosynthesis by SREBP (SREBF),ACACA;FASN,21.0,1.0,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,6,Signaling by Nuclear Receptors,CPT1A;FASN,21.0,1.0,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,7,Activation of gene expression by SREBF (SREBP),ACACA;FASN,20.85,0.85,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,8,Carnitine metabolism,ACACA;CPT1A,20.85,0.85,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,9,ChREBP activates metabolic gene expression,ACACA;FASN,20.85,0.85,0.0,synonym,0
Fatty_acid_metabolism,No direct-relation bonus,10,Integration of energy metabolism,ACACA;FASN,20.85,0.85,0.0,synonym,0
Fatty_acid_metabolism,No specificity weighting,1,Fatty acid metabolism,ACACA;CPT1A;FASN,30.25,0.85,0.25,synonym,1
Fatty_acid_metabolism,No specificity weighting,2,Metabolism,ACACA;CPT1A;FASN,30.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,3,Metabolism of lipids,ACACA;CPT1A;FASN,30.25,0.85,0.25,synonym,1
Fatty_acid_metabolism,No specificity weighting,4,Activation of gene expression by SREBF (SREBP),ACACA;FASN,20.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,5,ChREBP activates metabolic gene expression,ACACA;FASN,20.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,6,Fatty acyl-CoA biosynthesis,ACACA;FASN,20.25,1.0,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,7,Integration of energy metabolism,ACACA;FASN,20.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,8,Metabolism of steroids,ACACA;FASN,20.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,9,Metabolism of vitamins and cofactors,ACACA;FASN,20.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,No specificity weighting,10,Metabolism of water-soluble vitamins and cofactors,ACACA;FASN,20.25,0.85,0.25,synonym,0
Fatty_acid_metabolism,Overlap count only,1,Fatty acid metabolism,ACACA;CPT1A;FASN,3.0,0.85,0.0,synonym,1
Fatty_acid_metabolism,Overlap count only,2,Metabolism,ACACA;CPT1A;FASN,3.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,3,Metabolism of lipids,ACACA;CPT1A;FASN,3.0,0.85,0.0,synonym,1
Fatty_acid_metabolism,Overlap count only,4,Activation of gene expression by SREBF (SREBP),ACACA;FASN,2.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,5,Carnitine metabolism,ACACA;CPT1A,2.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,6,ChREBP activates metabolic gene expression,ACACA;FASN,2.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,7,Fatty acyl-CoA biosynthesis,ACACA;FASN,2.0,1.0,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,8,Integration of energy metabolism,ACACA;FASN,2.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,9,Metabolism of steroids,ACACA;FASN,2.0,0.85,0.0,synonym,0
Fatty_acid_metabolism,Overlap count only,10,Metabolism of vitamins and cofactors,ACACA;FASN,2.0,0.85,0.0,synonym,0
Glycolysis,GraphRAG-Gene full,1,Glycolysis,HK1;PFKM;PKM,31.75,1.0,0.75,synonym,1
Glycolysis,GraphRAG-Gene full,2,Glucose metabolism,HK1;PFKM;PKM,31.6,0.85,0.75,synonym,1
Glycolysis,GraphRAG-Gene full,3,Metabolism,HK1;PFKM;PKM,31.6,0.85,0.75,synonym,0
Glycolysis,GraphRAG-Gene full,4,Metabolism of carbohydrates,HK1;PFKM;PKM,31.6,0.85,0.75,synonym,1
Glycolysis,GraphRAG-Gene full,5,Aerobic respiration and respiratory electron transport,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,GraphRAG-Gene full,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,11.0,1.0,0.0,synonym,0
Glycolysis,GraphRAG-Gene full,7,Disorders of transmembrane transporters,HK1,11.0,1.0,0.0,synonym,0
Glycolysis,GraphRAG-Gene full,8,Immune System,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,GraphRAG-Gene full,9,Innate Immune System,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,GraphRAG-Gene full,10,Neutrophil degranulation,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,No direct-relation bonus,1,Glycolysis,HK1;PFKM;PKM,31.0,1.0,0.0,synonym,1
Glycolysis,No direct-relation bonus,2,Glucose metabolism,HK1;PFKM;PKM,30.85,0.85,0.0,synonym,1
Glycolysis,No direct-relation bonus,3,Metabolism,HK1;PFKM;PKM,30.85,0.85,0.0,synonym,0
Glycolysis,No direct-relation bonus,4,Metabolism of carbohydrates,HK1;PFKM;PKM,30.85,0.85,0.0,synonym,1
Glycolysis,No direct-relation bonus,5,Aerobic respiration and respiratory electron transport,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,No direct-relation bonus,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,11.0,1.0,0.0,synonym,0
Glycolysis,No direct-relation bonus,7,Disorders of transmembrane transporters,HK1,11.0,1.0,0.0,synonym,0
Glycolysis,No direct-relation bonus,8,Immune System,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,No direct-relation bonus,9,Innate Immune System,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,No direct-relation bonus,10,Neutrophil degranulation,PKM,11.0,1.0,0.0,synonym,0
Glycolysis,No specificity weighting,1,Glucose metabolism,HK1;PFKM;PKM,30.75,0.85,0.75,synonym,1
Glycolysis,No specificity weighting,2,Glycolysis,HK1;PFKM;PKM,30.75,1.0,0.75,synonym,1
Glycolysis,No specificity weighting,3,Metabolism,HK1;PFKM;PKM,30.75,0.85,0.75,synonym,0
Glycolysis,No specificity weighting,4,Metabolism of carbohydrates,HK1;PFKM;PKM,30.75,0.85,0.75,synonym,1
Glycolysis,No specificity weighting,5,Aerobic respiration and respiratory electron transport,PKM,10.0,1.0,0.0,synonym,0
Glycolysis,No specificity weighting,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,10.0,1.0,0.0,synonym,0
Glycolysis,No specificity weighting,7,Disease,HK1,10.0,0.85,0.0,synonym,0
Glycolysis,No specificity weighting,8,Disorders of transmembrane transporters,HK1,10.0,1.0,0.0,synonym,0
Glycolysis,No specificity weighting,9,Immune System,PKM,10.0,1.0,0.0,synonym,0
Glycolysis,No specificity weighting,10,Innate Immune System,PKM,10.0,1.0,0.0,synonym,0
Glycolysis,Overlap count only,1,Glucose metabolism,HK1;PFKM;PKM,3.0,0.85,0.0,synonym,1
Glycolysis,Overlap count only,2,Glycolysis,HK1;PFKM;PKM,3.0,1.0,0.0,synonym,1
Glycolysis,Overlap count only,3,Metabolism,HK1;PFKM;PKM,3.0,0.85,0.0,synonym,0
Glycolysis,Overlap count only,4,Metabolism of carbohydrates,HK1;PFKM;PKM,3.0,0.85,0.0,synonym,1
Glycolysis,Overlap count only,5,Aerobic respiration and respiratory electron transport,PKM,1.0,1.0,0.0,synonym,0
Glycolysis,Overlap count only,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,1.0,1.0,0.0,synonym,0
Glycolysis,Overlap count only,7,Disease,HK1,1.0,0.85,0.0,synonym,0
Glycolysis,Overlap count only,8,Disorders of transmembrane transporters,HK1,1.0,1.0,0.0,synonym,0
Glycolysis,Overlap count only,9,Immune System,PKM,1.0,1.0,0.0,synonym,0
Glycolysis,Overlap count only,10,Innate Immune System,PKM,1.0,1.0,0.0,synonym,0
Urea_cycle,GraphRAG-Gene full,1,Urea cycle,ASS1;CPS1;OTC,31.25,1.0,0.25,synonym,1
Urea_cycle,GraphRAG-Gene full,2,Metabolism,ASS1;CPS1;OTC,31.1,0.85,0.25,synonym,0
Urea_cycle,GraphRAG-Gene full,3,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,31.1,0.85,0.25,synonym,0
Urea_cycle,GraphRAG-Gene full,4,Mitochondrial protein import,OTC,11.0,1.0,0.0,synonym,0
Urea_cycle,GraphRAG-Gene full,5,Protein localization,OTC,11.0,1.0,0.0,synonym,0
Urea_cycle,No direct-relation bonus,1,Urea cycle,ASS1;CPS1;OTC,31.0,1.0,0.0,synonym,1
Urea_cycle,No direct-relation bonus,2,Metabolism,ASS1;CPS1;OTC,30.85,0.85,0.0,synonym,0
Urea_cycle,No direct-relation bonus,3,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,30.85,0.85,0.0,synonym,0
Urea_cycle,No direct-relation bonus,4,Mitochondrial protein import,OTC,11.0,1.0,0.0,synonym,0
Urea_cycle,No direct-relation bonus,5,Protein localization,OTC,11.0,1.0,0.0,synonym,0
Urea_cycle,No specificity weighting,1,Metabolism,ASS1;CPS1;OTC,30.25,0.85,0.25,synonym,0
Urea_cycle,No specificity weighting,2,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,30.25,0.85,0.25,synonym,0
Urea_cycle,No specificity weighting,3,Urea cycle,ASS1;CPS1;OTC,30.25,1.0,0.25,synonym,1
Urea_cycle,No specificity weighting,4,Mitochondrial protein import,OTC,10.0,1.0,0.0,synonym,0
Urea_cycle,No specificity weighting,5,Protein localization,OTC,10.0,1.0,0.0,synonym,0
Urea_cycle,Overlap count only,1,Metabolism,ASS1;CPS1;OTC,3.0,0.85,0.0,synonym,0
Urea_cycle,Overlap count only,2,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,3.0,0.85,0.0,synonym,0
Urea_cycle,Overlap count only,3,Urea cycle,ASS1;CPS1;OTC,3.0,1.0,0.0,synonym,1
Urea_cycle,Overlap count only,4,Mitochondrial protein import,OTC,1.0,1.0,0.0,synonym,0
